segment_id,mean_slope,dur_min,delta_pct,pump_on_share
92,-0.011414141414162705,9.0,0.07657342657343236,0.0
93,-0.04867424242426353,12.0,-0.9319930069930251,0.0
94,0.008337542087521204,9.0,0.2287296037296045,0.0
95,0.043143939393918036,9.0,0.5536907536907449,0.0
96,-0.007474747474768356,9.0,-0.1263791763791744,0.0
97,-0.031478061868707996,12.0,-0.5059829059829184,0.0
98,0.001896522038546456,33.0,0.4003715034965012,0.0
99,-0.026060606060626993,9.0,-0.2742424242424306,0.0
100,-0.002291666666687828,12.0,-0.07683566433567535,0.0
101,0.034444444444423385,9.0,0.3889277389277339,0.0
102,0.004522524091468407,87.0,0.4435735560735594,0.0
103,-0.028291245791266878,15.0,-0.4959466459466455,0.0
104,0.0011661255411044992,84.0,0.38269230769230944,0.0
105,-0.040505050505071805,18.0,-0.8214452214452166,0.0
106,0.008303030303009395,15.0,0.17039627039628158,0.0
107,0.03068181818179729,12.0,0.36818181818181017,0.0
108,-0.0017307692307902843,156.0,-0.15536130536131054,0.0
109,-0.03050505050507124,9.0,-0.3090909090909122,0.0
110,-0.004303030303051179,15.0,-0.1341491841491802,0.0
111,0.020404040404019556,9.0,0.23403263403262997,0.0
112,-0.0027689393939604383,60.0,-0.33205128205128176,0.0
113,0.018068181818161014,9.0,0.11468531468531751,0.0
114,-0.009285037878808728,24.0,-0.2668997668997548,0.0
115,-0.039608585858606486,18.0,-0.7629370629370555,0.5
116,-5.281406637473657e-07,21681.0,-0.13880039713372128,0.0762418707624187
117,0.07155443322107856,27.0,2.296063196063187,0.0
118,-0.020802625015609557,9.0,-0.3592981092981091,0.0
119,-0.04076599326601441,9.0,-0.25815850815851604,0.0
120,0.009946051423303069,33.0,0.2385489510489407,0.0
121,0.036166666666645565,15.0,0.680235042735049,0.0
122,0.0019459749004991304,99.0,0.109906759906778,0.0
123,-0.04098484848486982,18.0,-0.9642191142191194,0.0
124,0.007689393939372629,12.0,0.3233100233100288,0.0
125,0.03223484848482713,12.0,0.33368298368297644,0.0
126,-0.0017391304348037834,69.0,-0.15891608391608258,0.0
127,-0.030782828282849704,12.0,-0.3784382284382275,0.0
128,-0.0002637485971031915,459.0,0.15116550116549377,0.0
129,-0.03684343434345532,9.0,-0.4656759906759902,0.0
130,0.006616161616140997,9.0,0.06398601398602466,0.0
131,0.036578282828261324,12.0,0.6729797979797922,0.0
132,-0.0035193278943490263,78.0,-0.3601398601398671,0.0
133,-0.03626112689396068,15.0,-0.6339688956876586,0.0
134,0.0014894953491360213,87.0,0.11840793789438919,0.0
135,0.03542234848158908,15.0,0.6739219115787591,0.0
136,-0.0027294727578969897,33.0,-0.13032488345403692,0.0
137,-0.041284137673047665,27.0,-1.2474488474488652,0.0
138,0.018501683501662754,9.0,0.05857290857291275,0.0
139,0.04291526374857609,18.0,0.8385780885780889,0.0
140,-0.0024133158508364777,1248.0,-2.9086247086247,0.0
141,-0.03344696969699025,15.0,-0.5989510489510508,0.0
